GL_account,GL_account_description,account_id,partition_ledger_year_month,amount_usd
112010,JP Morgan Bank - USD,1631956,202303,0
112010,JP Morgan Bank - USD,1631956,202304,0
112010,JP Morgan Bank - USD,1631956,202305,0
112010,JP Morgan Bank - USD,1631956,202306,0
112010,JP Morgan Bank - USD,1631956,201807,0
112010,JP Morgan Bank - USD,1631956,202308,0
112010,JP Morgan Bank - USD,1631956,202309,0
112010,JP Morgan Bank - USD,1631956,202310,0
112010,JP Morgan Bank - USD,1631956,202311,0
112010,JP Morgan Bank - USD,1631956,202312,0
112010,JP Morgan Bank - USD,1631956,202401,0
112010,JP Morgan Bank - USD,1631956,202402,0
112010,JP Morgan Bank - USD,1631956,202403,0
112010,JP Morgan Bank - USD,1631956,202404,0
112010,JP Morgan Bank - USD,1631956,202405,0
112010,JP Morgan Bank - USD,1631956,202406,0
50710,JP Morgan - AUD,1739731,202001,2765.86
50710,JP Morgan - AUD,1739731,202002,45.34
50710,JP Morgan - AUD,1739731,202003,1564.3
50710,JP Morgan - AUD,1739731,202004,-3151.27
50710,JP Morgan - AUD,1739731,202005,3411.98
50710,JP Morgan - AUD,1739731,202006,770.82
50710,JP Morgan - AUD,1739731,202007,4103.45
50710,JP Morgan - AUD,1739731,202008,1439.6
50710,JP Morgan - AUD,1739731,202009,1983.72
50710,JP Morgan - AUD,1739731,202010,-1428.28
50710,JP Morgan - AUD,1739731,202011,-1235.57
50710,JP Morgan - AUD,1739731,202012,-793.48
50710,JP Morgan - AUD,1739731,202101,3049.25
50710,JP Morgan - AUD,1739731,202102,-2335.11
50710,JP Morgan - AUD,1739731,202103,-4466.19
50710,JP Morgan - AUD,1739731,202104,476.09
50710,JP Morgan - AUD,1739731,202105,4579.54
50710,JP Morgan - AUD,1739731,202106,-2357.78
50710,JP Morgan - AUD,1739731,202107,-1167.56
50710,JP Morgan - AUD,1739731,202108,-872.83
50710,JP Morgan - AUD,1739731,202109,-1394.27
50710,JP Morgan - AUD,1739731,202110,1156.22
50710,JP Morgan - AUD,1739731,202111,1235.57
50710,JP Morgan - AUD,1739731,202112,3434.66
50710,JP Morgan - AUD,1739731,202201,-4194.14
50710,JP Morgan - AUD,1739731,202202,-1394.26
50710,JP Morgan - AUD,1739731,202203,-4.16
50710,JP Morgan - AUD,1739731,202204,2211.11
50710,JP Morgan - AUD,1739731,202205,408.2
50710,JP Morgan - AUD,1739731,202206,-2313.15
50710,JP Morgan - AUD,1739731,202207,-3662.5
50710,JP Morgan - AUD,1739731,202208,181.42
50710,JP Morgan - AUD,1739731,202209,1122.57
50710,JP Morgan - AUD,1739731,202210,1950.3
50710,JP Morgan - AUD,1739731,202211,929.8
50710,JP Morgan - AUD,1739731,202212,-1961.65
50710,JP Morgan - AUD,1739731,202301,-2021.19
50710,JP Morgan - AUD,1739731,201802,-730.16
50710,JP Morgan - AUD,1739731,202303,1624.55
50710,JP Morgan - AUD,1739731,202304,-1600.86
50710,JP Morgan - AUD,1739731,202305,-3366.42
50710,JP Morgan - AUD,1739731,202306,-2570.48
50710,JP Morgan - AUD,1739731,201807,-3926.24
50710,JP Morgan - AUD,1739731,202308,-7180.41
50710,JP Morgan - AUD,1739731,202309,-4494.27
50710,JP Morgan - AUD,1739731,202310,1631.99
50710,JP Morgan - AUD,1739731,202311,-11749.03
50710,JP Morgan - AUD,1739731,202312,-1453.92
50710,JP Morgan - AUD,1739731,202401,-7854.98
50710,JP Morgan - AUD,1739731,202402,-4800.6
50710,JP Morgan - AUD,1739731,202403,-36062.59
50710,JP Morgan - AUD,1739731,202404,-3895.43
50710,JP Morgan - AUD,1739731,202405,-87409.05
50710,JP Morgan - AUD,1739731,202406,-5110.99
112010,JP Morgan - USD,1740437,202001,-256668.16
112010,JP Morgan - USD,1740437,202002,0
112010,JP Morgan - USD,1740437,202003,-34528.11
112010,JP Morgan - USD,1740437,202004,0
112010,JP Morgan - USD,1740437,202005,0
112010,JP Morgan - USD,1740437,202006,0
112010,JP Morgan - USD,1740437,202007,-112695.7
112010,JP Morgan - USD,1740437,202008,0
112010,JP Morgan - USD,1740437,202009,163951036.2
112010,JP Morgan - USD,1740437,202010,0
112010,JP Morgan - USD,1740437,202011,0
112010,JP Morgan - USD,1740437,202012,78000000
112010,JP Morgan - USD,1740437,202101,-108213.96
112010,JP Morgan - USD,1740437,202102,0
112010,JP Morgan - USD,1740437,202103,-28455.28
112010,JP Morgan - USD,1740437,202104,0
112010,JP Morgan - USD,1740437,202105,0
112010,JP Morgan - USD,1740437,202106,0
112010,JP Morgan - USD,1740437,202107,0
112010,JP Morgan - USD,1740437,202108,0
112010,JP Morgan - USD,1740437,202109,425887126.1
112010,JP Morgan - USD,1740437,202110,0
112010,JP Morgan - USD,1740437,202111,-567211.45
112010,JP Morgan - USD,1740437,202112,-531760.73
112010,JP Morgan - USD,1740437,202201,-621303.18
112010,JP Morgan - USD,1740437,202202,-1092359.79
112010,JP Morgan - USD,1740437,202203,-1060857.24
112010,JP Morgan - USD,1740437,202204,-1714968.15
112010,JP Morgan - USD,1740437,202205,-1944545.22
112010,JP Morgan - USD,1740437,202206,-757160.42
112010,JP Morgan - USD,1740437,202207,-854041.07
112010,JP Morgan - USD,1740437,202208,-826300
112010,JP Morgan - USD,1740437,202209,1142659.09
112010,JP Morgan - USD,1740437,202210,10044650.09
112010,JP Morgan - USD,1740437,202211,-1535196.65
112010,JP Morgan - USD,1740437,202212,18757180.46
112010,JP Morgan - USD,1740437,202301,25618896.96
112010,JP Morgan - USD,1740437,201802,30216045.64
112010,JP Morgan - USD,1740437,202303,-2926972.16
112010,JP Morgan - USD,1740437,202304,-13464985.81
112010,JP Morgan - USD,1740437,202305,35195221.22
112010,JP Morgan - USD,1740437,202306,49732360.84
112010,JP Morgan - USD,1740437,201807,37246469.82
112010,JP Morgan - USD,1740437,202308,59181520.34
112010,JP Morgan - USD,1740437,202309,31654993.32
112010,JP Morgan - USD,1740437,202310,25557753.6
112010,JP Morgan - USD,1740437,202311,70331678.96
112010,JP Morgan - USD,1740437,202312,69532627.05
112010,JP Morgan - USD,1740437,202401,80944093.44
112010,JP Morgan - USD,1740437,202402,86442003.92
112010,JP Morgan - USD,1740437,202403,46615708.42
112010,JP Morgan - USD,1740437,202404,96275717.83
112010,JP Morgan - USD,1740437,202405,16752064.68
112010,JP Morgan - USD,1740437,202406,60821086.67
112010,JP Morgan - USD,1834354,202001,-1638966.05
112010,JP Morgan - USD,1834354,202002,-2798287.79
112010,JP Morgan - USD,1834354,202003,-4743889.96
112010,JP Morgan - USD,1834354,202004,-1836039.49
112010,JP Morgan - USD,1834354,202005,-4970596.76
112010,JP Morgan - USD,1834354,202006,-4470048.88
112010,JP Morgan - USD,1834354,202007,-4749407.5
112010,JP Morgan - USD,1834354,202008,-6468230.23
112010,JP Morgan - USD,1834354,202009,-6829156.16
112010,JP Morgan - USD,1834354,202010,-6271136.37
112010,JP Morgan - USD,1834354,202011,-7416812.07
112010,JP Morgan - USD,1834354,202012,-7203573.47
112010,JP Morgan - USD,1834354,202101,-7493082.07
112010,JP Morgan - USD,1834354,202102,-7172081.61
112010,JP Morgan - USD,1834354,202103,-5535614.38
112010,JP Morgan - USD,1834354,202104,16069602.12
112010,JP Morgan - USD,1834354,202105,-7339740.55
112010,JP Morgan - USD,1834354,202106,-2264154.24
112010,JP Morgan - USD,1834354,202107,-4943904.14
112010,JP Morgan - USD,1834354,202108,18053620.22
112010,JP Morgan - USD,1834354,202109,11396483.37
112010,JP Morgan - USD,1834354,202110,-2249934.26
112010,JP Morgan - USD,1834354,202111,63323675.19
112010,JP Morgan - USD,1834354,202112,25029905.18
112010,JP Morgan - USD,1834354,202201,56312761.43
112010,JP Morgan - USD,1834354,202202,3952812.83
112010,JP Morgan - USD,1834354,202203,58076647.81
112010,JP Morgan - USD,1834354,202204,68252309.65
112010,JP Morgan - USD,1834354,202205,47404024.02
112010,JP Morgan - USD,1834354,202206,40640944.79
112010,JP Morgan - USD,1834354,202207,76284691.47
112010,JP Morgan - USD,1834354,202208,115509144
112010,JP Morgan - USD,1834354,202209,83730239.74
112010,JP Morgan - USD,1834354,202210,91054755.17
112010,JP Morgan - USD,1834354,202211,83370937.04
112010,JP Morgan - USD,1834354,202212,90401504.85
112010,JP Morgan - USD,1834354,202301,136825929
112010,JP Morgan - USD,1834354,201802,57994107.15
112010,JP Morgan - USD,1834354,202303,84755844.76
112010,JP Morgan - USD,1834354,202304,133569176.7
112010,JP Morgan - USD,1834354,202305,119706111.8
112010,JP Morgan - USD,1834354,202306,35164299.8
112010,JP Morgan - USD,1834354,201807,178692309.5
112010,JP Morgan - USD,1834354,202308,55205155.99
112010,JP Morgan - USD,1834354,202309,129818134.7
112010,JP Morgan - USD,1834354,202310,83918059.85
112010,JP Morgan - USD,1834354,202311,154925982.1
112010,JP Morgan - USD,1834354,202312,114634122.4
112010,JP Morgan - USD,1834354,202401,148093312.1
112010,JP Morgan - USD,1834354,202402,103164208.2
112010,JP Morgan - USD,1834354,202403,117034908.6
112010,JP Morgan - USD,1834354,202404,93651347.84
112010,JP Morgan - USD,1834354,202405,102828610.1
112010,JP Morgan - USD,1834354,202406,89655229.18
59610,"JPMorgan Chase, Sydney",1835832,202001,1391.17
59610,"JPMorgan Chase, Sydney",1835832,202002,22.8
59610,"JPMorgan Chase, Sydney",1835832,202003,786.81
59610,"JPMorgan Chase, Sydney",1835832,202004,-1585.02
59610,"JPMorgan Chase, Sydney",1835832,202005,1716.15
59610,"JPMorgan Chase, Sydney",1835832,202006,387.7
59610,"JPMorgan Chase, Sydney",1835832,202007,2063.94
59610,"JPMorgan Chase, Sydney",1835832,202008,724.09
59610,"JPMorgan Chase, Sydney",1835832,202009,997.76
59610,"JPMorgan Chase, Sydney",1835832,202010,-718.39
59610,"JPMorgan Chase, Sydney",1835832,202011,-621.46
59610,"JPMorgan Chase, Sydney",1835832,202012,-399.11
59610,"JPMorgan Chase, Sydney",1835832,202101,1533.7
59610,"JPMorgan Chase, Sydney",1835832,202102,-1174.5
59610,"JPMorgan Chase, Sydney",1835832,202103,-2246.39
59610,"JPMorgan Chase, Sydney",1835832,202104,239.46
59610,"JPMorgan Chase, Sydney",1835832,202105,2303.4
59610,"JPMorgan Chase, Sydney",1835832,202106,-1185.9
59610,"JPMorgan Chase, Sydney",1835832,202107,-587.26
59610,"JPMorgan Chase, Sydney",1835832,202108,-439.01
59610,"JPMorgan Chase, Sydney",1835832,202109,-701.28
59610,"JPMorgan Chase, Sydney",1835832,202110,581.55
59610,"JPMorgan Chase, Sydney",1835832,202111,621.46
59610,"JPMorgan Chase, Sydney",1835832,202112,1727.55
59610,"JPMorgan Chase, Sydney",1835832,202201,-2109.55
59610,"JPMorgan Chase, Sydney",1835832,202202,-701.28
59610,"JPMorgan Chase, Sydney",1835832,202203,11.4
59610,"JPMorgan Chase, Sydney",1835832,202204,1111.79
59610,"JPMorgan Chase, Sydney",1835832,202205,205.25
59610,"JPMorgan Chase, Sydney",1835832,202206,-1163.1
59610,"JPMorgan Chase, Sydney",1835832,202207,-1841.58
59610,"JPMorgan Chase, Sydney",1835832,202208,91.22
59610,"JPMorgan Chase, Sydney",1835832,202209,564.45
59610,"JPMorgan Chase, Sydney",1835832,202210,980.66
59610,"JPMorgan Chase, Sydney",1835832,202211,467.52
59610,"JPMorgan Chase, Sydney",1835832,202212,-986.36
59610,"JPMorgan Chase, Sydney",1835832,202301,-1852.98
59610,"JPMorgan Chase, Sydney",1835832,201802,-370011.46
59610,"JPMorgan Chase, Sydney",1835832,202303,10332.17
59610,"JPMorgan Chase, Sydney",1835832,202304,5510.49
59610,"JPMorgan Chase, Sydney",1835832,202305,-30523.03
59610,"JPMorgan Chase, Sydney",1835832,202306,9415.76
59610,"JPMorgan Chase, Sydney",1835832,201807,-3444.79
59610,"JPMorgan Chase, Sydney",1835832,202308,5282.01
59610,"JPMorgan Chase, Sydney",1835832,202309,2985.48
59610,"JPMorgan Chase, Sydney",1835832,202310,11540.05
59610,"JPMorgan Chase, Sydney",1835832,202311,-14295.88
59610,"JPMorgan Chase, Sydney",1835832,202312,15558.97
59610,"JPMorgan Chase, Sydney",1835832,202401,-6889.58
59610,"JPMorgan Chase, Sydney",1835832,202402,-1894.64
59610,"JPMorgan Chase, Sydney",1835832,202403,5856.14
59610,"JPMorgan Chase, Sydney",1835832,202404,2583.6
59610,"JPMorgan Chase, Sydney",1835832,202405,7004.4
59610,"JPMorgan Chase, Sydney",1835832,202406,-3789.27
112010,JP Morgan - USD,2059087,202001,78148.59
112010,JP Morgan - USD,2059087,202002,0
112010,JP Morgan - USD,2059087,202003,0
112010,JP Morgan - USD,2059087,202004,98052.5
112010,JP Morgan - USD,2059087,202005,0
112010,JP Morgan - USD,2059087,202006,1065026.55
112010,JP Morgan - USD,2059087,202007,47927.43
112010,JP Morgan - USD,2059087,202008,53571.7
112010,JP Morgan - USD,2059087,202009,-143079.8
112010,JP Morgan - USD,2059087,202010,12720.08
112010,JP Morgan - USD,2059087,202011,57697.23
112010,JP Morgan - USD,2059087,202012,31028.08
112010,JP Morgan - USD,2059087,202101,-6711.34
112010,JP Morgan - USD,2059087,202102,-1480.57
112010,JP Morgan - USD,2059087,202103,0
112010,JP Morgan - USD,2059087,202104,-73449.36
112010,JP Morgan - USD,2059087,202105,78534.81
112010,JP Morgan - USD,2059087,202106,27928.61
112010,JP Morgan - USD,2059087,202107,5803.24
112010,JP Morgan - USD,2059087,202108,0
112010,JP Morgan - USD,2059087,202109,-2838.95
112010,JP Morgan - USD,2059087,202110,0
112010,JP Morgan - USD,2059087,202111,0
112010,JP Morgan - USD,2059087,202112,0
112010,JP Morgan - USD,2059087,202201,0
112010,JP Morgan - USD,2059087,202202,0
112010,JP Morgan - USD,2059087,202203,-1788.56
112010,JP Morgan - USD,2059087,202204,23784.72
112010,JP Morgan - USD,2059087,202205,39003.65
112010,JP Morgan - USD,2059087,202206,-20350.81
112010,JP Morgan - USD,2059087,202207,-14.89
112010,JP Morgan - USD,2059087,202208,-1079.12
112010,JP Morgan - USD,2059087,202209,-66999.21
112010,JP Morgan - USD,2059087,202210,-1079.12
112010,JP Morgan - USD,2059087,202211,-1079.12
112010,JP Morgan - USD,2059087,202212,0
112010,JP Morgan - USD,2059087,202301,-380.72
112010,JP Morgan - USD,2059087,201802,0
112010,JP Morgan - USD,2059087,202303,-33298.8
112010,JP Morgan - USD,2059087,202304,24624.4
112010,JP Morgan - USD,2059087,202305,-11079.4
112010,JP Morgan - USD,2059087,202306,-47758
112010,JP Morgan - USD,2059087,201807,8852.41
112010,JP Morgan - USD,2059087,202308,-18427
112010,JP Morgan - USD,2059087,202309,-43127
112010,JP Morgan - USD,2059087,202310,-40018.46
112010,JP Morgan - USD,2059087,202311,23413.27
112010,JP Morgan - USD,2059087,202312,37861.62
112010,JP Morgan - USD,2059087,202401,-166667
112010,JP Morgan - USD,2059087,202402,-579011.62
112010,JP Morgan - USD,2059087,202403,-342792.51
112010,JP Morgan - USD,2059087,202404,137065.89
112010,JP Morgan - USD,2059087,202405,71560.28
112010,JP Morgan - USD,2059087,202406,4645
59610,"JPMorgan Chase, Sydney",2059313,202001,140220.04
59610,"JPMorgan Chase, Sydney",2059313,202002,-1574890.34
59610,"JPMorgan Chase, Sydney",2059313,202003,91368.72
59610,"JPMorgan Chase, Sydney",2059313,202004,-140749.1
59610,"JPMorgan Chase, Sydney",2059313,202005,205749.53
59610,"JPMorgan Chase, Sydney",2059313,202006,-1878457.31
59610,"JPMorgan Chase, Sydney",2059313,202007,316051.21
59610,"JPMorgan Chase, Sydney",2059313,202008,150073.69
59610,"JPMorgan Chase, Sydney",2059313,202009,-493896
59610,"JPMorgan Chase, Sydney",2059313,202010,-99825.25
59610,"JPMorgan Chase, Sydney",2059313,202011,-81473.91
59610,"JPMorgan Chase, Sydney",2059313,202012,-771542.07
59610,"JPMorgan Chase, Sydney",2059313,202101,289991.64
59610,"JPMorgan Chase, Sydney",2059313,202102,-204207.72
59610,"JPMorgan Chase, Sydney",2059313,202103,-384045.8
59610,"JPMorgan Chase, Sydney",2059313,202104,-408134.69
59610,"JPMorgan Chase, Sydney",2059313,202105,-88045.11
59610,"JPMorgan Chase, Sydney",2059313,202106,-399382.63
59610,"JPMorgan Chase, Sydney",2059313,202107,-406569.66
59610,"JPMorgan Chase, Sydney",2059313,202108,-210474.04
59610,"JPMorgan Chase, Sydney",2059313,202109,-138638.82
59610,"JPMorgan Chase, Sydney",2059313,202110,-20492.2
59610,"JPMorgan Chase, Sydney",2059313,202111,-54387.07
59610,"JPMorgan Chase, Sydney",2059313,202112,239311.86
59610,"JPMorgan Chase, Sydney",2059313,202201,-581921.45
59610,"JPMorgan Chase, Sydney",2059313,202202,-207947.31
59610,"JPMorgan Chase, Sydney",2059313,202203,-37661.66
59610,"JPMorgan Chase, Sydney",2059313,202204,151314.34
59610,"JPMorgan Chase, Sydney",2059313,202205,-183451.19
59610,"JPMorgan Chase, Sydney",2059313,202206,-424359.58
59610,"JPMorgan Chase, Sydney",2059313,202207,-638935.58
59610,"JPMorgan Chase, Sydney",2059313,202208,-69109.72
59610,"JPMorgan Chase, Sydney",2059313,202209,20128.53
59610,"JPMorgan Chase, Sydney",2059313,202210,11039.18
59610,"JPMorgan Chase, Sydney",2059313,202211,-124207.22
59610,"JPMorgan Chase, Sydney",2059313,202212,-501836.91
59610,"JPMorgan Chase, Sydney",2059313,202301,-777357.57
59610,"JPMorgan Chase, Sydney",2059313,201802,337854.49
59610,"JPMorgan Chase, Sydney",2059313,202303,-349915.14
59610,"JPMorgan Chase, Sydney",2059313,202304,-307978.92
59610,"JPMorgan Chase, Sydney",2059313,202305,-462466.3
59610,"JPMorgan Chase, Sydney",2059313,202306,-131806.26
59610,"JPMorgan Chase, Sydney",2059313,201807,-647320.16
59610,"JPMorgan Chase, Sydney",2059313,202308,122334.96
59610,"JPMorgan Chase, Sydney",2059313,202309,-592045.84
59610,"JPMorgan Chase, Sydney",2059313,202310,-2757180.28
59610,"JPMorgan Chase, Sydney",2059313,202311,-2783479.54
59610,"JPMorgan Chase, Sydney",2059313,202312,-900294.37
59610,"JPMorgan Chase, Sydney",2059313,202401,-1289770.16
59610,"JPMorgan Chase, Sydney",2059313,202402,-4064893.7
59610,"JPMorgan Chase, Sydney",2059313,202403,-2122198.42
59610,"JPMorgan Chase, Sydney",2059313,202404,145385.42
59610,"JPMorgan Chase, Sydney",2059313,202405,426763.44
59610,"JPMorgan Chase, Sydney",2059313,202406,-310467.38
50710,"JPMorgan Chase, Sydney",2290381,202001,-1303.41
50710,"JPMorgan Chase, Sydney",2290381,202002,0.66
50710,"JPMorgan Chase, Sydney",2290381,202003,22.81
50710,"JPMorgan Chase, Sydney",2290381,202004,-45.95
50710,"JPMorgan Chase, Sydney",2290381,202005,49.75
50710,"JPMorgan Chase, Sydney",2290381,202006,11.24
50710,"JPMorgan Chase, Sydney",2290381,202007,59.83
50710,"JPMorgan Chase, Sydney",2290381,202008,20.99
50710,"JPMorgan Chase, Sydney",2290381,202009,28.92
50710,"JPMorgan Chase, Sydney",2290381,202010,-20.82
50710,"JPMorgan Chase, Sydney",2290381,202011,-18.02
50710,"JPMorgan Chase, Sydney",2290381,202012,-11.57
50710,"JPMorgan Chase, Sydney",2290381,202101,44.46
50710,"JPMorgan Chase, Sydney",2290381,202102,-34.04
50710,"JPMorgan Chase, Sydney",2290381,202103,-65.13
50710,"JPMorgan Chase, Sydney",2290381,202104,6.95
50710,"JPMorgan Chase, Sydney",2290381,202105,66.77
50710,"JPMorgan Chase, Sydney",2290381,202106,-34.38
50710,"JPMorgan Chase, Sydney",2290381,202107,-17.02
50710,"JPMorgan Chase, Sydney",2290381,202108,-137.58
50710,"JPMorgan Chase, Sydney",2290381,202109,-2590.05
50710,"JPMorgan Chase, Sydney",2290381,202110,-482.36
50710,"JPMorgan Chase, Sydney",2290381,202111,-7205.39
50710,"JPMorgan Chase, Sydney",2290381,202112,-20846.59
50710,"JPMorgan Chase, Sydney",2290381,202201,7031136.24
50710,"JPMorgan Chase, Sydney",2290381,202202,7746046.17
50710,"JPMorgan Chase, Sydney",2290381,202203,6782378.12
50710,"JPMorgan Chase, Sydney",2290381,202204,6993748.54
50710,"JPMorgan Chase, Sydney",2290381,202205,7059273.39
50710,"JPMorgan Chase, Sydney",2290381,202206,8761811.85
50710,"JPMorgan Chase, Sydney",2290381,202207,9552684.15
50710,"JPMorgan Chase, Sydney",2290381,202208,7838025.82
50710,"JPMorgan Chase, Sydney",2290381,202209,6546148.67
50710,"JPMorgan Chase, Sydney",2290381,202210,5941014.41
50710,"JPMorgan Chase, Sydney",2290381,202211,6959151.87
50710,"JPMorgan Chase, Sydney",2290381,202212,9171646.42
50710,"JPMorgan Chase, Sydney",2290381,202301,4341624.2
50710,"JPMorgan Chase, Sydney",2290381,201802,5237517.18
50710,"JPMorgan Chase, Sydney",2290381,202303,4189192.29
50710,"JPMorgan Chase, Sydney",2290381,202304,6348989.72
50710,"JPMorgan Chase, Sydney",2290381,202305,6043411.85
50710,"JPMorgan Chase, Sydney",2290381,202306,3362944.41
50710,"JPMorgan Chase, Sydney",2290381,201807,8338444.02
50710,"JPMorgan Chase, Sydney",2290381,202308,5170050.22
50710,"JPMorgan Chase, Sydney",2290381,202309,6362902.99
50710,"JPMorgan Chase, Sydney",2290381,202310,2467441.44
50710,"JPMorgan Chase, Sydney",2290381,202311,11598835.6
50710,"JPMorgan Chase, Sydney",2290381,202312,645714.75
50710,"JPMorgan Chase, Sydney",2290381,202401,9617403.05
50710,"JPMorgan Chase, Sydney",2290381,202402,7689286.04
50710,"JPMorgan Chase, Sydney",2290381,202403,3548446.52
50710,"JPMorgan Chase, Sydney",2290381,202404,5526934.64
50710,"JPMorgan Chase, Sydney",2290381,202405,3564721.13
50710,"JPMorgan Chase, Sydney",2290381,202406,8714722.87
112010,JP Morgan USD A/C - INR,2350376,202001,-356.3
112010,JP Morgan USD A/C - INR,2350376,202002,0
112010,JP Morgan USD A/C - INR,2350376,202003,0
112010,JP Morgan USD A/C - INR,2350376,202004,0
112010,JP Morgan USD A/C - INR,2350376,202005,0
112010,JP Morgan USD A/C - INR,2350376,202006,0
112010,JP Morgan USD A/C - INR,2350376,202007,0
112010,JP Morgan USD A/C - INR,2350376,202008,0
112010,JP Morgan USD A/C - INR,2350376,202009,0
112010,JP Morgan USD A/C - INR,2350376,202010,0
112010,JP Morgan USD A/C - INR,2350376,202011,0
112010,JP Morgan USD A/C - INR,2350376,202012,0
112010,JP Morgan USD A/C - INR,2350376,202101,0
112010,JP Morgan USD A/C - INR,2350376,202102,0
112010,JP Morgan USD A/C - INR,2350376,202103,0
112010,JP Morgan USD A/C - INR,2350376,202104,0
112010,JP Morgan USD A/C - INR,2350376,202105,0
112010,JP Morgan USD A/C - INR,2350376,202106,0
112010,JP Morgan USD A/C - INR,2350376,202107,0
112010,JP Morgan USD A/C - INR,2350376,202108,0
112010,JP Morgan USD A/C - INR,2350376,202109,0
112010,JP Morgan USD A/C - INR,2350376,202110,0
112010,JP Morgan USD A/C - INR,2350376,202111,0
